"Lect","Category","Sequence","Order","Segment"
"Chintang","Onset","t͡ɕ",1,"t͡ɕ"
"Chintang","Onset","t͡ɕʰ",1,"t͡ɕʰ"
"Chintang","Onset","w",1,"w"
"Chintang","Onset","ŋ",1,"ŋ"
"Chintang","Onset","ɡ",1,"ɡ"
"Chintang","Onset","ɡ̤",1,"ɡ̤"
"Chintang","Onset","ɦ",1,"ɦ"
"Chintang","Onset","ʔ",1,"ʔ"
"Chintang","Nucleus","a",1,"a"
"Chintang","Nucleus","ã",1,"ã"
"Chintang","Nucleus","e",1,"e"
"Chintang","Nucleus","ẽ",1,"ẽ"
"Chintang","Nucleus","i",1,"i"
"Chintang","Nucleus","ĩ",1,"ĩ"
"Chintang","Nucleus","o",1,"o"
"Chintang","Nucleus","õ",1,"õ"
"Chintang","Nucleus","u",1,"u"
"Chintang","Nucleus","ũ",1,"ũ"
"Chintang","Nucleus","ɨ",1,"ɨ"
"Chintang","Nucleus","ɨ̃",1,"ɨ̃"
"Chintang","Coda","#",1,"#"
"Chintang","Coda","k",1,"k"
"Chintang","Coda","m",1,"m"
"Chintang","Coda","p",1,"p"
"Chintang","Coda","ŋ",1,"ŋ"
"Chintang","Coda","ʔ",1,"ʔ"
"Chitwania Tharu","Onset","#",1,"#"
"Chitwania Tharu","Onset","CL",1,"C"
"Chitwania Tharu","Onset","CL",2,"L"
"Chitwania Tharu","Onset","Cj",1,"C"
"Chitwania Tharu","Onset","Cj",2,"j"
"Chitwania Tharu","Onset","Cw",1,"C"
"Chitwania Tharu","Onset","Cw",2,"w"
"Chitwania Tharu","Onset","b",1,"b"
"Chitwania Tharu","Onset","b̤",1,"b̤"
"Chitwania Tharu","Onset","d",1,"d"
"Chitwania Tharu","Onset","d̤",1,"d̤"
"Chitwania Tharu","Onset","d͡z",1,"d͡z"
"Chitwania Tharu","Onset","d͡z̤",1,"d͡z̤"
"Chitwania Tharu","Onset","h",1,"h"
"Chitwania Tharu","Onset","j",1,"j"
"Chitwania Tharu","Onset","k",1,"k"
"Chitwania Tharu","Onset","kʰ",1,"kʰ"
"Chitwania Tharu","Onset","l",1,"l"
"Chitwania Tharu","Onset","l̥",1,"l̥"
"Chitwania Tharu","Onset","m",1,"m"
"Chitwania Tharu","Onset","m̥",1,"m̥"
"Chitwania Tharu","Onset","n",1,"n"
"Chitwania Tharu","Onset","n̥",1,"n̥"
"Chitwania Tharu","Onset","p",1,"p"
"Chitwania Tharu","Onset","pʰ",1,"pʰ"
"Chitwania Tharu","Onset","r",1,"r"
"Chitwania Tharu","Onset","r̥",1,"r̥"
"Chitwania Tharu","Onset","s",1,"s"
"Chitwania Tharu","Onset","t",1,"t"
"Chitwania Tharu","Onset","tʰ",1,"tʰ"
"Chitwania Tharu","Onset","t͡s",1,"t͡s"
"Chitwania Tharu","Onset","t͡sʰ",1,"t͡sʰ"
"Chitwania Tharu","Onset","w",1,"w"
"Chitwania Tharu","Onset","ɖ",1,"ɖ"
"Chitwania Tharu","Onset","ɖ̤",1,"ɖ̤"
"Chitwania Tharu","Onset","ɡ",1,"ɡ"
"Chitwania Tharu","Onset","ɡ̤",1,"ɡ̤"
"Chitwania Tharu","Onset","ʈ",1,"ʈ"
"Chitwania Tharu","Onset","ʈʰ",1,"ʈʰ"
"Chitwania Tharu","Nucleus","a",1,"a"
"Chitwania Tharu","Nucleus","ai",1,"a"
"Chitwania Tharu","Nucleus","ai",2,"i"
"Chitwania Tharu","Nucleus","ã",1,"ã"
"Chitwania Tharu","Nucleus","e",1,"e"
"Chitwania Tharu","Nucleus","ei",1,"e"
"Chitwania Tharu","Nucleus","ei",2,"i"
"Chitwania Tharu","Nucleus","eu",1,"e"
"Chitwania Tharu","Nucleus","eu",2,"u"
"Chitwania Tharu","Nucleus","ẽ",1,"ẽ"
"Chitwania Tharu","Nucleus","i",1,"i"
"Chitwania Tharu","Nucleus","iu",1,"i"
"Chitwania Tharu","Nucleus","iu",2,"u"
"Chitwania Tharu","Nucleus","ĩ",1,"ĩ"
"Chitwania Tharu","Nucleus","o",1,"o"
"Chitwania Tharu","Nucleus","õ",1,"õ"
"Chitwania Tharu","Nucleus","u",1,"u"
"Chitwania Tharu","Nucleus","ũ",1,"ũ"
"Chitwania Tharu","Nucleus","ʌ",1,"ʌ"
"Chitwania Tharu","Nucleus","ʌi",1,"ʌ"
"Chitwania Tharu","Nucleus","ʌi",2,"i"
"Chitwania Tharu","Nucleus","ʌu",1,"ʌ"
"Chitwania Tharu","Nucleus","ʌu",2,"u"
"Chitwania Tharu","Nucleus","ʌ̃",1,"ʌ̃"
"Chitwania Tharu","Coda","#",1,"#"
"Chitwania Tharu","Coda","b",1,"b"
"Chitwania Tharu","Coda","b̤",1,"b̤"
"Chitwania Tharu","Coda","d",1,"d"
"Chitwania Tharu","Coda","d̤",1,"d̤"
"Chitwania Tharu","Coda","d͡z",1,"d͡z"
"Chitwania Tharu","Coda","d͡z̤",1,"d͡z̤"
"Chitwania Tharu","Coda","h",1,"h"
"Chitwania Tharu","Coda","k",1,"k"
"Chitwania Tharu","Coda","kʰ",1,"kʰ"
"Chitwania Tharu","Coda","l",1,"l"
"Chitwania Tharu","Coda","l̥",1,"l̥"
"Chitwania Tharu","Coda","m",1,"m"
"Chitwania Tharu","Coda","m̥",1,"m̥"
"Chitwania Tharu","Coda","n",1,"n"
"Chitwania Tharu","Coda","n̥",1,"n̥"
"Chitwania Tharu","Coda","p",1,"p"
"Chitwania Tharu","Coda","pʰ",1,"pʰ"
"Chitwania Tharu","Coda","r",1,"r"
"Chitwania Tharu","Coda","r̥",1,"r̥"
"Chitwania Tharu","Coda","s",1,"s"
"Chitwania Tharu","Coda","t",1,"t"
"Chitwania Tharu","Coda","tʰ",1,"tʰ"
"Chitwania Tharu","Coda","t͡s",1,"t͡s"
"Chitwania Tharu","Coda","t͡sʰ",1,"t͡sʰ"
"Chitwania Tharu","Coda","ŋ",1,"ŋ"
"Chitwania Tharu","Coda","ɖ",1,"ɖ"
"Chitwania Tharu","Coda","ɖ̤",1,"ɖ̤"
"Chitwania Tharu","Coda","ɡ",1,"ɡ"
"Chitwania Tharu","Coda","ɡ̤",1,"ɡ̤"
"Chitwania Tharu","Coda","ʈ",1,"ʈ"
"Chitwania Tharu","Coda","ʈʰ",1,"ʈʰ"
"Chong of Chanthaburi","Onset","b",1,"b"
"Chong of Chanthaburi","Onset","d",1,"d"
"Chong of Chanthaburi","Onset","h",1,"h"
"Chong of Chanthaburi","Onset","j",1,"j"
"Chong of Chanthaburi","Onset","k",1,"k"
"Chong of Chanthaburi","Onset","kl",1,"k"
"Chong of Chanthaburi","Onset","kl",2,"l"
"Chong of Chanthaburi","Onset","kr",1,"k"
"Chong of Chanthaburi","Onset","kr",2,"r"
"Chong of Chanthaburi","Onset","kw",1,"k"
"Chong of Chanthaburi","Onset","kw",2,"w"
"Chong of Chanthaburi","Onset","kʰ",1,"kʰ"
"Chong of Chanthaburi","Onset","kʰl",1,"kʰ"
"Chong of Chanthaburi","Onset","kʰl",2,"l"
"Chong of Chanthaburi","Onset","kʰr",1,"kʰ"
"Chong of Chanthaburi","Onset","kʰr",2,"r"
"Chong of Chanthaburi","Onset","kʰw",1,"kʰ"
"Chong of Chanthaburi","Onset","kʰw",2,"w"
"Chong of Chanthaburi","Onset","l",1,"l"
"Chong of Chanthaburi","Onset","m",1,"m"
"Chong of Chanthaburi","Onset","ml",1,"m"
"Chong of Chanthaburi","Onset","ml",2,"l"
"Chong of Chanthaburi","Onset","mr",1,"m"
"Chong of Chanthaburi","Onset","mr",2,"r"
"Chong of Chanthaburi","Onset","n",1,"n"
"Chong of Chanthaburi","Onset","p",1,"p"
"Chong of Chanthaburi","Onset","pl",1,"p"
"Chong of Chanthaburi","Onset","pl",2,"l"
"Chong of Chanthaburi","Onset","pr",1,"p"
"Chong of Chanthaburi","Onset","pr",2,"r"
"Chong of Chanthaburi","Onset","pʰ",1,"pʰ"
"Chong of Chanthaburi","Onset","pʰl",1,"pʰ"
"Chong of Chanthaburi","Onset","pʰl",2,"l"
"Chong of Chanthaburi","Onset","pʰr",1,"pʰ"
"Chong of Chanthaburi","Onset","pʰr",2,"r"
"Chong of Chanthaburi","Onset","r",1,"r"
"Chong of Chanthaburi","Onset","s",1,"s"
"Chong of Chanthaburi","Onset","t",1,"t"
"Chong of Chanthaburi","Onset","tʰ",1,"tʰ"
"Chong of Chanthaburi","Onset","t͡ɕ",1,"t͡ɕ"
"Chong of Chanthaburi","Onset","t͡ɕʰ",1,"t͡ɕʰ"
"Chong of Chanthaburi","Onset","w",1,"w"
"Chong of Chanthaburi","Onset","ŋ",1,"ŋ"
"Chong of Chanthaburi","Onset","ɲ",1,"ɲ"
"Chong of Chanthaburi","Onset","ʔ",1,"ʔ"
"Chong of Chanthaburi","Nucleus","a",1,"a"
"Chong of Chanthaburi","Nucleus","aː",1,"aː"
"Chong of Chanthaburi","Nucleus","e",1,"e"
"Chong of Chanthaburi","Nucleus","eː",1,"eː"
"Chong of Chanthaburi","Nucleus","i",1,"i"
"Chong of Chanthaburi","Nucleus","iː",1,"iː"
"Chong of Chanthaburi","Nucleus","o",1,"o"
"Chong of Chanthaburi","Nucleus","oː",1,"oː"
"Chong of Chanthaburi","Nucleus","u",1,"u"
"Chong of Chanthaburi","Nucleus","uə",1,"u"
"Chong of Chanthaburi","Nucleus","uə",2,"ə"
"Chong of Chanthaburi","Nucleus","uː",1,"uː"
"Chong of Chanthaburi","Nucleus","ɔ",1,"ɔ"
"Chong of Chanthaburi","Nucleus","ɔː",1,"ɔː"
"Chong of Chanthaburi","Nucleus","ə",1,"ə"
"Chong of Chanthaburi","Nucleus","əː",1,"əː"
"Chong of Chanthaburi","Nucleus","ɛ",1,"ɛ"
"Chong of Chanthaburi","Nucleus","ɛː",1,"ɛː"
"Chong of Chanthaburi","Nucleus","ɨ",1,"ɨ"
"Chong of Chanthaburi","Nucleus","ɨː",1,"ɨː"
"Chong of Chanthaburi","Coda","#",1,"#"
"Chong of Chanthaburi","Coda","h",1,"h"
"Chong of Chanthaburi","Coda","j",1,"j"
"Chong of Chanthaburi","Coda","k",1,"k"
"Chong of Chanthaburi","Coda","m",1,"m"
"Chong of Chanthaburi","Coda","n",1,"n"
"Chong of Chanthaburi","Coda","p",1,"p"
"Chong of Chanthaburi","Coda","t",1,"t"
"Chong of Chanthaburi","Coda","t͡ɕ",1,"t͡ɕ"
"Chong of Chanthaburi","Coda","w",1,"w"
"Chong of Chanthaburi","Coda","ŋ",1,"ŋ"
"Chong of Chanthaburi","Coda","ɲ",1,"ɲ"
"Chong of Chanthaburi","Coda","ʔ",1,"ʔ"
"Chothe","Onset","b",1,"b"
"Chothe","Onset","bɾ",1,"b"
"Chothe","Onset","bɾ",2,"ɾ"
"Chothe","Onset","c",1,"c"
"Chothe","Onset","d",1,"d"
"Chothe","Onset","h",1,"h"
"Chothe","Onset","j",1,"j"
"Chothe","Onset","k",1,"k"
"Chothe","Onset","kɾ",1,"k"
"Chothe","Onset","kɾ",2,"ɾ"
"Chothe","Onset","kʰ",1,"kʰ"
"Chothe","Onset","l",1,"l"
"Chothe","Onset","m",1,"m"
"Chothe","Onset","n",1,"n"
"Chothe","Onset","p",1,"p"
"Chothe","Onset","pɾ",1,"p"
"Chothe","Onset","pɾ",2,"ɾ"
"Chothe","Onset","pʰ",1,"pʰ"
"Chothe","Onset","s",1,"s"
"Chothe","Onset","t",1,"t"
"Chothe","Onset","tɾ",1,"t"
"Chothe","Onset","tɾ",2,"ɾ"
"Chothe","Onset","tʰ",1,"tʰ"
"Chothe","Onset","w",1,"w"
"Chothe","Onset","ŋ",1,"ŋ"
"Chothe","Onset","ɟ",1,"ɟ"
"Chothe","Onset","ɡ",1,"ɡ"
"Chothe","Onset","ɾ",1,"ɾ"
"Chothe","Nucleus","a",1,"a"
"Chothe","Nucleus","e",1,"e"
"Chothe","Nucleus","i",1,"i"
"Chothe","Nucleus","o",1,"o"
"Chothe","Nucleus","u",1,"u"
"Chothe","Nucleus","ə",1,"ə"
"Chothe","Coda","#",1,"#"
"Chothe","Coda","j",1,"j"
"Chothe","Coda","k",1,"k"
"Chothe","Coda","l",1,"l"
"Chothe","Coda","m",1,"m"
"Chothe","Coda","n",1,"n"
"Chothe","Coda","p",1,"p"
"Chothe","Coda","t",1,"t"
"Chothe","Coda","w",1,"w"
"Chothe","Coda","ŋ",1,"ŋ"
"Chothe","Coda","ɾ",1,"ɾ"
"Chukchi","Onset","#",1,"#"
"Chukchi","Onset","j",1,"j"
"Chukchi","Onset","k",1,"k"
"Chukchi","Onset","m",1,"m"
"Chukchi","Onset","n",1,"n"
"Chukchi","Onset","p",1,"p"
"Chukchi","Onset","q",1,"q"
"Chukchi","Onset","t",1,"t"
"Chukchi","Onset","t͡s",1,"t͡s"
"Chukchi","Onset","w",1,"w"
"Chukchi","Onset","ŋ",1,"ŋ"
"Chukchi","Onset","ɬ",1,"ɬ"
"Chukchi","Onset","ɰ",1,"ɰ"
"Chukchi","Onset","ɾ",1,"ɾ"
"Chukchi","Nucleus","e",1,"e"
"Chukchi","Nucleus","eː",1,"eː"
"Chukchi","Nucleus","i",1,"i"
"Chukchi","Nucleus","iː",1,"iː"
"Chukchi","Nucleus","u",1,"u"
"Chukchi","Nucleus","uː",1,"uː"
"Chukchi","Nucleus","ə",1,"ə"
"Chukchi","Coda","#",1,"#"
"Chukchi","Coda","j",1,"j"
"Chukchi","Coda","k",1,"k"
"Chukchi","Coda","m",1,"m"
"Chukchi","Coda","n",1,"n"
"Chukchi","Coda","p",1,"p"
"Chukchi","Coda","q",1,"q"
"Chukchi","Coda","t",1,"t"
"Chukchi","Coda","t͡s",1,"t͡s"
"Chukchi","Coda","w",1,"w"
"Chukchi","Coda","ŋ",1,"ŋ"
"Chukchi","Coda","ɬ",1,"ɬ"
"Chukchi","Coda","ɰ",1,"ɰ"
"Chukchi","Coda","ɾ",1,"ɾ"
"Chut","Onset","#",1,"#"
"Chut","Onset","b",1,"b"
"Chut","Onset","bl",1,"b"
"Chut","Onset","bl",2,"l"
"Chut","Onset","br",1,"b"
"Chut","Onset","br",2,"r"
"Chut","Onset","c",1,"c"
"Chut","Onset","cr",1,"c"
"Chut","Onset","cr",2,"r"
"Chut","Onset","d",1,"d"
"Chut","Onset","h",1,"h"
"Chut","Onset","hw",1,"h"
"Chut","Onset","hw",2,"w"
"Chut","Onset","j",1,"j"
"Chut","Onset","k",1,"k"
"Chut","Onset","kl",1,"k"
"Chut","Onset","kl",2,"l"
"Chut","Onset","kr",1,"k"
"Chut","Onset","kr",2,"r"
"Chut","Onset","kw",1,"k"
"Chut","Onset","kw",2,"w"
"Chut","Onset","kʰ",1,"kʰ"
"Chut","Onset","kʰr",1,"kʰ"
"Chut","Onset","kʰr",2,"r"
"Chut","Onset","kʰw",1,"kʰ"
"Chut","Onset","kʰw",2,"w"
"Chut","Onset","l",1,"l"
"Chut","Onset","m",1,"m"
"Chut","Onset","ml",1,"m"
"Chut","Onset","ml",2,"l"
"Chut","Onset","n",1,"n"
"Chut","Onset","p",1,"p"
"Chut","Onset","pl",1,"p"
"Chut","Onset","pl",2,"l"
"Chut","Onset","pr",1,"p"
"Chut","Onset","pr",2,"r"
"Chut","Onset","pʰ",1,"pʰ"
"Chut","Onset","pʰl",1,"pʰ"
"Chut","Onset","pʰl",2,"l"
"Chut","Onset","pʰr",1,"pʰ"
"Chut","Onset","pʰr",2,"r"
"Chut","Onset","r",1,"r"
"Chut","Onset","s",1,"s"
"Chut","Onset","sr",1,"s"
"Chut","Onset","sr",2,"r"
"Chut","Onset","t",1,"t"
"Chut","Onset","tl",1,"t"
"Chut","Onset","tl",2,"l"
"Chut","Onset","tr",1,"t"
"Chut","Onset","tr",2,"r"
"Chut","Onset","tw",1,"t"
"Chut","Onset","tw",2,"w"
"Chut","Onset","tʰ",1,"tʰ"
"Chut","Onset","ŋ",1,"ŋ"
"Chut","Onset","ŋw",1,"ŋ"
"Chut","Onset","ŋw",2,"w"
"Chut","Onset","ɟ",1,"ɟ"
"Chut","Onset","ɲ",1,"ɲ"
"Chut","Onset","ʂ",1,"ʂ"
"Chut","Onset","ʈ",1,"ʈ"
"Chut","Onset","ʔ",1,"ʔ"
"Chut","Onset","β",1,"β"
"Chut","Nucleus","a",1,"a"
"Chut","Nucleus","e",1,"e"
"Chut","Nucleus","i",1,"i"
"Chut","Nucleus","iə",1,"i"
"Chut","Nucleus","iə",2,"ə"
"Chut","Nucleus","o",1,"o"
"Chut","Nucleus","u",1,"u"
"Chut","Nucleus","uə",1,"u"
"Chut","Nucleus","uə",2,"ə"
"Chut","Nucleus","ɔ",1,"ɔ"
"Chut","Nucleus","ə",1,"ə"
"Chut","Nucleus","ɛ",1,"ɛ"
"Chut","Nucleus","ɨ",1,"ɨ"
"Chut","Nucleus","ɨə",1,"ɨ"
"Chut","Nucleus","ɨə",2,"ə"
"Chut","Coda","#",1,"#"
"Chut","Coda","c",1,"c"
"Chut","Coda","h",1,"h"
"Chut","Coda","j",1,"j"
"Chut","Coda","k",1,"k"
"Chut","Coda","l",1,"l"
"Chut","Coda","m",1,"m"
"Chut","Coda","n",1,"n"
"Chut","Coda","p",1,"p"
"Chut","Coda","r",1,"r"
"Chut","Coda","s",1,"s"
"Chut","Coda","t",1,"t"
"Chut","Coda","w",1,"w"
"Chut","Coda","ŋ",1,"ŋ"
"Chut","Coda","ɲ",1,"ɲ"
"Chuvash","Onset","#",1,"#"
"Chuvash","Onset","c",1,"c"
"Chuvash","Onset","j",1,"j"
"Chuvash","Onset","k",1,"k"
"Chuvash","Onset","l",1,"l"
"Chuvash","Onset","m",1,"m"
"Chuvash","Onset","n",1,"n"
"Chuvash","Onset","p",1,"p"
"Chuvash","Onset","r",1,"r"
"Chuvash","Onset","s",1,"s"
"Chuvash","Onset","t",1,"t"
"Chuvash","Onset","t͡ʃ",1,"t͡ʃ"
"Chuvash","Onset","x",1,"x"
"Chuvash","Onset","ɕ",1,"ɕ"
"Chuvash","Onset","ɲ",1,"ɲ"
"Chuvash","Onset","ʂ",1,"ʂ"
"Chuvash","Onset","ʋ",1,"ʋ"
"Chuvash","Onset","ʎ",1,"ʎ"
"Chuvash","Nucleus","a",1,"a"
"Chuvash","Nucleus","i",1,"i"
"Chuvash","Nucleus","ŏ",1,"ŏ"
"Chuvash","Nucleus","u",1,"u"
"Chuvash","Nucleus","y",1,"y"
"Chuvash","Nucleus","ø̆",1,"ø̆"
"Chuvash","Nucleus","ɘ",1,"ɘ"
"Chuvash","Nucleus","ə",1,"ə"
"Chuvash","Nucleus","ɜ",1,"ɜ"
"Chuvash","Nucleus","ɯ",1,"ɯ"
"Chuvash","Nucleus","ʊ",1,"ʊ"
"Chuvash","Coda","#",1,"#"
"Chuvash","Coda","RT",1,"R"
"Chuvash","Coda","RT",2,"T"
"Chuvash","Coda","c",1,"c"
"Chuvash","Coda","j",1,"j"
"Chuvash","Coda","k",1,"k"
"Chuvash","Coda","l",1,"l"
"Chuvash","Coda","m",1,"m"
"Chuvash","Coda","n",1,"n"
"Chuvash","Coda","p",1,"p"
"Chuvash","Coda","r",1,"r"
"Chuvash","Coda","s",1,"s"
"Chuvash","Coda","t",1,"t"
"Chuvash","Coda","t͡ʃ",1,"t͡ʃ"
"Chuvash","Coda","x",1,"x"
"Chuvash","Coda","ɕ",1,"ɕ"
"Chuvash","Coda","ɲ",1,"ɲ"
"Chuvash","Coda","ʂ",1,"ʂ"
"Chuvash","Coda","ʋ",1,"ʋ"
"Chuvash","Coda","ʎ",1,"ʎ"
"Cimbrian","Onset","#",1,"#"
"Cimbrian","Onset","C",1,"C"
"Cimbrian","Onset","CC",1,"C"
"Cimbrian","Onset","CC",2,"C"
"Cimbrian","Onset","ʃPR",1,"ʃ"
"Cimbrian","Onset","ʃPR",2,"P"
"Cimbrian","Onset","ʃPR",3,"R"
"Cimbrian","Nucleus","R",1,"R"
"Cimbrian","Nucleus","a",1,"a"
"Cimbrian","Nucleus","ai",1,"a"
"Cimbrian","Nucleus","ai",2,"i"
"Cimbrian","Nucleus","au",1,"a"
"Cimbrian","Nucleus","au",2,"u"
"Cimbrian","Nucleus","ay",1,"a"
"Cimbrian","Nucleus","ay",2,"y"
"Cimbrian","Nucleus","aː",1,"aː"
"Cimbrian","Nucleus","e",1,"e"
"Cimbrian","Nucleus","ea",1,"e"
"Cimbrian","Nucleus","ea",2,"a"
"Cimbrian","Nucleus","ei",1,"e"
"Cimbrian","Nucleus","ei",2,"i"
"Cimbrian","Nucleus","eː",1,"eː"
"Cimbrian","Nucleus","i",1,"i"
"Cimbrian","Nucleus","ia",1,"i"
"Cimbrian","Nucleus","ia",2,"a"
"Cimbrian","Nucleus","iː",1,"iː"
"Cimbrian","Nucleus","o",1,"o"
"Cimbrian","Nucleus","oa",1,"o"
"Cimbrian","Nucleus","oa",2,"a"
"Cimbrian","Nucleus","oː",1,"oː"
"Cimbrian","Nucleus","u",1,"u"
"Cimbrian","Nucleus","ua",1,"u"
"Cimbrian","Nucleus","ua",2,"a"
"Cimbrian","Nucleus","uː",1,"uː"
"Cimbrian","Nucleus","y",1,"y"
"Cimbrian","Nucleus","ya",1,"y"
